,Emp No,Month,Department,rank,week_ot,weekend_ot,night_ot,net_ot,weekend_ratio,cluster
1464,64,8,B,G3,15.65217391,9.523809524,6.086956522,6.128364389,1,3
1465,65,8,C,G1D,5.714285714,0.714285714,2.857142857,5,0.142857143,3
1466,66,8,A,G1S,1.25,0.625,1.875,0.625,1,3
1467,67,8,C,G3,9.565217391,3.80952381,0,5.755693582,0.661870504,3
1468,68,8,D,G2,35.45454545,10,4.545454545,25.45454545,0.392857143,1
1469,69,8,A,G3,12.17391304,0.952380952,9.565217391,11.22153209,0.084870849,0
1470,70,8,D,G2,4.545454545,1.818181818,6.363636364,2.727272727,0.666666667,3
1471,71,8,A,G3,37.39130435,6.666666667,7.826086957,30.72463768,0.216981132,1
1472,72,8,D,G1D,25.71428571,0,0.714285714,25.71428571,0,1
1473,73,8,B,G1S,7.5,0,3.125,7.5,0,3
1474,74,8,D,G1D,6.428571429,0.714285714,4.285714286,5.714285714,0.125,3
1475,75,8,A,G2,36.36363636,0.909090909,3.636363636,35.45454545,0.025641026,1
1476,76,8,A,G1S,1.25,1.25,5.625,4,0,3
1477,77,8,C,G1D,20,0,6.428571429,20,0,2
1478,78,8,B,G1D,15.71428571,5.714285714,7.142857143,10,0.571428571,0
1479,79,8,A,G2,28.18181818,10,9.090909091,18.18181818,0.55,2
1480,80,8,D,G2,12.72727273,9.090909091,5.454545455,3.636363636,1,3
1481,81,8,A,G3,9.565217391,4.761904762,2.608695652,4.803312629,0.99137931,3
1482,82,8,C,G1D,15,5,7.857142857,10,0.5,0
1483,83,8,D,G1D,24.28571429,0,5,24.28571429,0,2
1484,84,8,C,G1D,17.14285714,2.142857143,5.714285714,15,0.142857143,0
1485,85,8,D,G1S,8.75,4.375,5,4.375,1,3
1486,86,8,D,G1S,15,4.375,1.25,10.625,0.411764706,0
1487,87,8,B,G2,37.27272727,5.454545455,8.181818182,31.81818182,0.171428571,1
1488,88,8,A,G2,0,4.545454545,0.909090909,11,0,0
1489,89,8,B,G1S,3.125,1.875,5,1.25,1,3
1490,90,8,B,G2,9.090909091,0.909090909,4.545454545,8.181818182,0.111111111,3
1491,91,8,D,G3,27.82608696,9.523809524,0,18.30227743,0.520361991,2
1492,92,8,D,G1S,8.75,1.25,3.75,7.5,0.166666667,3
1493,93,8,D,G2,29.09090909,2.727272727,7.272727273,26.36363636,0.103448276,1
1494,94,8,B,G1D,12.14285714,0.714285714,2.857142857,11.42857143,0.0625,0
1495,95,8,D,G2,29.09090909,2.727272727,3.636363636,26.36363636,0.103448276,1
1496,96,8,A,G2,39.09090909,0,5.454545455,39.09090909,0,1
1497,97,8,B,G1D,14.28571429,6.428571429,6.428571429,7.857142857,0.818181818,3
1498,98,8,C,G1S,22.5,3.75,1.875,18.75,0.2,2
1499,99,8,B,G3,4.347826087,7.619047619,4.347826087,12,0,0
1500,100,8,B,G1S,10,4.375,4.375,5.625,0.777777778,3
1501,101,8,B,G1D,10.71428571,2.857142857,6.428571429,7.857142857,0.363636364,3
1502,102,8,A,G1D,11.42857143,7.142857143,0.714285714,4.285714286,1,3
1503,103,8,C,G1S,15,2.5,0.625,12.5,0.2,0
1504,104,8,D,G1D,3.571428571,0.714285714,6.428571429,2.857142857,0.25,3
1505,105,8,D,G1D,7.857142857,4.285714286,7.857142857,3.571428571,1,3
1506,106,8,A,G1D,30.71428571,0.714285714,2.142857143,30,0.023809524,1
1507,107,8,D,G1D,22.85714286,0,3.571428571,22.85714286,0,2
1508,108,8,C,G1D,7.857142857,0.714285714,6.428571429,7.142857143,0.1,3
1509,109,8,D,G1D,14.28571429,2.142857143,6.428571429,12.14285714,0.176470588,0
1510,110,8,D,G2,7.272727273,10,7.272727273,11,0,0
1511,111,8,C,G3,0.869565217,0,6.086956522,0.869565217,0,3
1512,112,8,A,G2,8.181818182,0.909090909,5.454545455,7.272727273,0.125,3
1513,113,8,B,G1S,11.875,0,3.75,11.875,0,0
1514,114,8,D,G2,14.54545455,10,0.909090909,4.545454545,1,3
1515,115,8,C,G3,30.43478261,0.952380952,9.565217391,29.48240166,0.032303371,1
1516,116,8,D,G2,28.18181818,8.181818182,10,20,0.409090909,2
1517,117,8,B,G1D,2.142857143,1.428571429,4.285714286,0.714285714,1,3
1518,118,8,D,G1D,15.71428571,1.428571429,0,14.28571429,0.1,0
1519,119,8,A,G1S,4.375,1.25,5.625,3.125,0.4,3
1520,120,8,B,G1D,2.857142857,7.857142857,5,7,0,3
1521,121,8,B,G2,31.81818182,2.727272727,6.363636364,29.09090909,0.09375,1
1522,122,8,D,G3,33.04347826,6.666666667,4.347826087,26.37681159,0.252747253,1
1523,123,8,C,G1S,13.125,1.875,0.625,11.25,0.166666667,0
1524,124,8,D,G1D,17.14285714,5,5,12.14285714,0.411764706,0
1525,125,8,D,G1S,16.875,2.5,6.25,14.375,0.173913043,0
1526,126,8,B,G3,31.30434783,5.714285714,9.565217391,25.59006211,0.223300971,1
1527,127,8,A,G3,0,2.857142857,0,12,0,0
1528,128,8,D,G1D,5,5.714285714,7.857142857,7,0,3
1529,129,8,A,G2,10,10,2.727272727,11,0,0
1530,130,8,C,G1S,10.625,5.625,6.25,5,1,3
1531,131,8,D,G3,9.565217391,9.523809524,3.47826087,0.041407867,1,3
1532,132,8,A,G1S,20.625,5,0,15.625,0.32,0
1533,133,8,B,G1D,7.142857143,4.285714286,1.428571429,2.857142857,1,3
1534,134,8,B,G1D,27.14285714,4.285714286,5,22.85714286,0.1875,2
1535,135,8,D,G2,13.63636364,9.090909091,8.181818182,4.545454545,1,3
1536,136,8,B,G1S,25,6.875,3.125,18.125,0.379310345,2
1537,137,8,D,G1D,7.857142857,2.142857143,2.857142857,5.714285714,0.375,3
1538,138,8,A,G2,27.27272727,9.090909091,10,18.18181818,0.5,2
1539,139,8,A,G2,11.81818182,5.454545455,9.090909091,6.363636364,0.857142857,3
1540,140,8,A,G1D,24.28571429,7.142857143,6.428571429,17.14285714,0.416666667,2
1541,141,8,A,G1S,17.5,2.5,4.375,15,0.166666667,0
1542,142,8,C,G1D,24.28571429,0.714285714,5,23.57142857,0.03030303,2
1543,143,8,D,G2,15.45454545,0.909090909,1.818181818,14.54545455,0.0625,0
1544,144,8,B,G3,8.695652174,8.571428571,5.217391304,0.124223602,1,3
1545,145,8,A,G2,7.272727273,4.545454545,9.090909091,2.727272727,1,3
1546,146,8,C,G2,20,9.090909091,6.363636364,10.90909091,0.833333333,0
1547,147,8,C,G3,13.91304348,3.80952381,6.086956522,10.10351967,0.37704918,0
1548,148,8,A,G1S,24.375,4.375,6.875,20,0.21875,2
1549,149,8,B,G2,20,0.909090909,6.363636364,19.09090909,0.047619048,2
1550,150,8,B,G1D,19.28571429,7.857142857,5.714285714,11.42857143,0.6875,0
1551,151,8,D,G1D,7.857142857,4.285714286,2.857142857,3.571428571,1,3
1552,152,8,D,G1S,15,3.75,2.5,11.25,0.333333333,0
1553,153,8,C,G1S,18.75,2.5,5.625,16.25,0.153846154,2
1554,154,8,B,G2,14.54545455,8.181818182,10,6.363636364,1,3
1555,155,8,A,G2,10.90909091,0.909090909,1.818181818,10,0.090909091,0
1556,156,8,A,G1D,5.714285714,4.285714286,3.571428571,1.428571429,1,3
1557,157,8,A,G1S,3.125,3.75,1.875,4,0,3
1558,158,8,B,G2,27.27272727,0.909090909,10,26.36363636,0.034482759,1
1559,159,8,B,G1D,0,4.285714286,1.428571429,7,0,3
1560,160,8,D,G2,36.36363636,5.454545455,2.727272727,30.90909091,0.176470588,1
1561,161,8,A,G1D,3.571428571,2.142857143,4.285714286,1.428571429,1,3
1562,162,8,B,G2,26.36363636,8.181818182,3.636363636,18.18181818,0.45,2
1563,163,8,D,G3,30.43478261,4.761904762,8.695652174,25.67287785,0.185483871,1
1564,164,8,A,G1D,15,2.142857143,5.714285714,12.85714286,0.166666667,0
1565,165,8,B,G1S,21.25,2.5,0,18.75,0.133333333,2
1566,166,8,B,G2,30.90909091,0.909090909,8.181818182,30,0.03030303,1
1567,167,8,D,G1D,19.28571429,2.142857143,6.428571429,17.14285714,0.125,2
1568,168,8,B,G1D,22.85714286,0.714285714,7.857142857,22.14285714,0.032258065,2
1569,169,8,A,G1D,6.428571429,5.714285714,7.857142857,0.714285714,1,3
1570,170,8,C,G1D,3.571428571,2.142857143,2.857142857,1.428571429,1,3
1571,171,8,D,G3,30.43478261,6.666666667,0.869565217,23.76811594,0.280487805,2
1572,172,8,D,G1S,12.5,6.25,2.5,6.25,1,3
1573,173,8,D,G3,1.739130435,0.952380952,6.956521739,0.786749482,1,3
1574,174,8,A,G1D,17.85714286,5,1.428571429,12.85714286,0.388888889,0
1575,175,8,A,G3,20.86956522,0.952380952,0.869565217,19.91718427,0.047817048,2
1576,176,8,A,G2,30.90909091,6.363636364,3.636363636,24.54545455,0.259259259,2
1577,177,8,A,G2,38.18181818,7.272727273,0.909090909,30.90909091,0.235294118,1
1578,178,8,C,G3,10.43478261,3.80952381,4.347826087,6.625258799,0.575,3
1579,179,8,B,G1D,6.428571429,6.428571429,2.142857143,7,0,3
1580,180,8,A,G1D,27.14285714,3.571428571,2.857142857,23.57142857,0.151515152,2
1581,181,8,B,G3,8.695652174,6.666666667,8.695652174,2.028985507,1,3
1582,182,8,A,G1D,20,2.857142857,6.428571429,17.14285714,0.166666667,2
1583,183,8,A,G3,1.739130435,4.761904762,6.956521739,12,0,0
1584,184,8,B,G1D,10,7.142857143,0,2.857142857,1,3
1585,185,8,A,G3,22.60869565,6.666666667,6.086956522,15.94202899,0.418181818,0
1586,186,8,D,G1D,2.142857143,0,3.571428571,2.142857143,0,3
1587,187,8,C,G1D,16.42857143,6.428571429,0,10,0.642857143,0
1588,188,8,C,G2,8.181818182,7.272727273,1.818181818,0.909090909,1,3
1589,189,8,B,G1S,0.625,0,2.5,0.625,0,3
1590,190,8,D,G3,28.69565217,9.523809524,9.565217391,19.17184265,0.496760259,2
1591,191,8,C,G2,39.09090909,0.909090909,5.454545455,38.18181818,0.023809524,1
1592,192,8,C,G2,14.54545455,5.454545455,0,9.090909091,0.6,0
1593,193,8,D,G1D,20,2.142857143,7.857142857,17.85714286,0.12,2
1594,194,8,A,G2,8.181818182,9.090909091,7.272727273,11,0,0
1595,195,8,B,G2,32.72727273,9.090909091,6.363636364,23.63636364,0.384615385,2
1596,196,8,B,G1D,5,4.285714286,1.428571429,0.714285714,1,3
1597,197,8,D,G1D,13.57142857,6.428571429,2.857142857,7.142857143,0.9,3
1598,198,8,A,G1S,1.25,5.625,1.25,4,0,3
1599,199,8,C,G1D,24.28571429,5.714285714,5,18.57142857,0.307692308,2
1600,0,9,B,G1S,13.125,6.875,3.125,6.25,1,3
1601,1,9,D,G1D,18.57142857,7.142857143,1.428571429,11.42857143,0.625,0
1602,2,9,B,G1S,21.25,0,3.125,21.25,0,2
1603,3,9,C,G3,12.17391304,9.523809524,3.47826087,2.65010352,1,3
1604,4,9,A,G1S,6.25,3.125,1.25,3.125,1,3
1605,5,9,B,G1S,25.625,5,5,20.625,0.242424242,2
1606,6,9,D,G1D,10.71428571,0.714285714,5.714285714,10,0.071428571,0
1607,7,9,D,G2,15.45454545,7.272727273,10,8.181818182,0.888888889,3
1608,8,9,C,G1D,1.428571429,4.285714286,7.142857143,7,0,3
1609,9,9,B,G1D,5.714285714,6.428571429,0,7,0,3
1610,10,9,A,G1S,9.375,4.375,1.875,5,0.875,3
1611,11,9,C,G1S,16.875,6.875,3.75,10,0.6875,0
1612,12,9,C,G2,8.181818182,2.727272727,10,5.454545455,0.5,3
1613,13,9,D,G1D,10.71428571,2.142857143,3.571428571,8.571428571,0.25,0
1614,14,9,D,G1D,7.857142857,5,1.428571429,2.857142857,1,3
1615,15,9,B,G1S,6.25,0,4.375,6.25,0,3
1616,16,9,B,G1S,3.125,5,3.125,4,0,3
1617,17,9,C,G1D,18.57142857,1.428571429,7.857142857,17.14285714,0.083333333,2
1618,18,9,D,G1S,24.375,5,5.625,19.375,0.258064516,2
1619,19,9,C,G2,12.72727273,3.636363636,4.545454545,9.090909091,0.4,0
1620,20,9,C,G1S,7.5,1.25,2.5,6.25,0.2,3
1621,21,9,B,G1S,20.625,2.5,1.25,18.125,0.137931034,2
1622,22,9,D,G2,9.090909091,1.818181818,4.545454545,7.272727273,0.25,3
1623,23,9,C,G1D,14.28571429,7.857142857,7.142857143,6.428571429,1,3
1624,24,9,D,G3,4.347826087,3.80952381,0,0.538302277,1,3
1625,25,9,B,G3,25.2173913,0.952380952,0,24.26501035,0.039249147,2
1626,26,9,D,G1S,8.75,2.5,1.25,6.25,0.4,3
1627,27,9,A,G2,25.45454545,4.545454545,3.636363636,20.90909091,0.217391304,2
1628,28,9,A,G3,27.82608696,4.761904762,0,23.06418219,0.206463196,2
1629,29,9,C,G1D,6.428571429,3.571428571,5.714285714,2.857142857,1,3
1630,30,9,D,G3,26.08695652,6.666666667,0,19.42028986,0.343283582,2
1631,31,9,D,G3,2.608695652,2.857142857,5.217391304,12,0,0
1632,32,9,A,G3,27.82608696,10.47619048,7.826086957,17.34989648,0.603818616,2
1633,33,9,A,G1D,27.85714286,7.142857143,7.857142857,20.71428571,0.344827586,2
1634,34,9,A,G1S,25,3.75,6.25,21.25,0.176470588,2
1635,35,9,B,G2,21.81818182,4.545454545,4.545454545,17.27272727,0.263157895,2
1636,36,9,A,G1D,15,1.428571429,3.571428571,13.57142857,0.105263158,0
1637,37,9,B,G3,22.60869565,4.761904762,1.739130435,17.84679089,0.266821346,2
1638,38,9,A,G3,12.17391304,3.80952381,2.608695652,8.364389234,0.455445545,0
1639,39,9,B,G2,39.09090909,2.727272727,0,36.36363636,0.075,1
1640,40,9,A,G3,14.7826087,2.857142857,8.695652174,11.92546584,0.239583333,0
1641,41,9,D,G1S,2.5,0.625,0,1.875,0.333333333,3
1642,42,9,B,G3,0,0.952380952,9.565217391,12,0,0
1643,43,9,C,G2,16.36363636,0.909090909,0,15.45454545,0.058823529,0
1644,44,9,B,G1D,19.28571429,1.428571429,5,17.85714286,0.08,2
1645,45,9,B,G1S,17.5,5.625,1.25,11.875,0.473684211,0
1646,46,9,C,G1S,24.375,4.375,0,20,0.21875,2
1647,47,9,C,G1D,12.85714286,2.142857143,5.714285714,10.71428571,0.2,0
1648,48,9,C,G1D,4.285714286,1.428571429,0.714285714,2.857142857,0.5,3
1649,49,9,C,G1D,10,2.142857143,4.285714286,7.857142857,0.272727273,3
1650,50,9,B,G3,0.869565217,6.666666667,7.826086957,12,0,0
1651,51,9,A,G1D,11.42857143,6.428571429,0,5,1,3
1652,52,9,D,G3,26.95652174,3.80952381,0.869565217,23.14699793,0.164579606,2
1653,53,9,B,G1S,6.25,2.5,3.75,3.75,0.666666667,3
1654,54,9,A,G1D,22.14285714,2.857142857,2.142857143,19.28571429,0.148148148,2
1655,55,9,C,G3,37.39130435,6.666666667,0.869565217,30.72463768,0.216981132,1
1656,56,9,C,G3,6.086956522,8.571428571,2.608695652,12,0,0
1657,57,9,D,G2,25.45454545,5.454545455,8.181818182,20,0.272727273,2
1658,58,9,A,G1S,21.875,5.625,2.5,16.25,0.346153846,2
1659,59,9,B,G2,14.54545455,8.181818182,9.090909091,6.363636364,1,3
1660,60,9,A,G1D,14.28571429,3.571428571,7.142857143,10.71428571,0.333333333,0
1661,61,9,C,G1S,19.375,0.625,1.875,18.75,0.033333333,2
1662,62,9,C,G3,35.65217391,2.857142857,9.565217391,32.79503106,0.087121212,1
1663,63,9,B,G3,0,0,3.47826087,12,0,0
1664,64,9,B,G3,4.347826087,8.571428571,4.347826087,12,0,0
1665,65,9,C,G1D,5.714285714,5,5,0.714285714,1,3
1666,66,9,A,G1S,8.75,3.75,5.625,5,0.75,3
1667,67,9,C,G3,12.17391304,2.857142857,6.086956522,9.316770186,0.306666667,0
1668,68,9,D,G2,16.36363636,0,2.727272727,16.36363636,0,2
1669,69,9,A,G3,27.82608696,6.666666667,5.217391304,21.15942029,0.315068493,2
1670,70,9,D,G2,24.54545455,4.545454545,0,20,0.227272727,2
1671,71,9,A,G3,6.956521739,9.523809524,8.695652174,12,0,0
1672,72,9,D,G1D,24.28571429,0,6.428571429,24.28571429,0,2
1673,73,9,B,G1S,22.5,6.25,5,16.25,0.384615385,2
1674,74,9,D,G1D,10.71428571,4.285714286,2.142857143,6.428571429,0.666666667,3
1675,75,9,A,G2,14.54545455,0,7.272727273,14.54545455,0,0
1676,76,9,A,G1S,26.875,3.125,1.875,23.75,0.131578947,2
1677,77,9,C,G1D,10,2.142857143,2.857142857,7.857142857,0.272727273,3
1678,78,9,B,G1D,22.14285714,5.714285714,5,16.42857143,0.347826087,2
1679,79,9,A,G2,2.727272727,6.363636364,9.090909091,11,0,0
1680,80,9,D,G2,20.90909091,5.454545455,0.909090909,15.45454545,0.352941176,0
1681,81,9,A,G3,21.73913043,0.952380952,9.565217391,20.78674948,0.045816733,2
1682,82,9,C,G1D,25.71428571,1.428571429,1.428571429,24.28571429,0.058823529,2
1683,83,9,D,G1D,14.28571429,2.857142857,4.285714286,11.42857143,0.25,0
1684,84,9,C,G1D,22.85714286,1.428571429,7.142857143,21.42857143,0.066666667,2
1685,85,9,D,G1S,23.125,5,3.75,18.125,0.275862069,2
1686,86,9,D,G1S,21.875,2.5,3.125,19.375,0.129032258,2
1687,87,9,B,G2,6.363636364,3.636363636,1.818181818,2.727272727,1,3
1688,88,9,A,G2,35.45454545,6.363636364,4.545454545,29.09090909,0.21875,1
1689,89,9,B,G1S,1.25,6.25,5.625,4,0,3
1690,90,9,B,G2,1.818181818,2.727272727,8.181818182,11,0,0
1691,91,9,D,G3,4.347826087,7.619047619,7.826086957,12,0,0
1692,92,9,D,G1S,18.75,3.75,0.625,15,0.25,0
1693,93,9,D,G2,34.54545455,7.272727273,0.909090909,27.27272727,0.266666667,1
1694,94,9,B,G1D,6.428571429,0.714285714,7.857142857,5.714285714,0.125,3
1695,95,9,D,G2,20,4.545454545,3.636363636,15.45454545,0.294117647,0
1696,96,9,A,G2,7.272727273,10,7.272727273,11,0,0
1697,97,9,B,G1D,11.42857143,6.428571429,4.285714286,5,1,3
1698,98,9,C,G1S,23.75,1.25,1.875,22.5,0.055555556,2
1699,99,9,B,G3,17.39130435,3.80952381,1.739130435,13.58178054,0.280487805,0
1700,100,9,B,G1S,13.75,3.75,0,10,0.375,0
1701,101,9,B,G1D,5.714285714,4.285714286,4.285714286,1.428571429,1,3
1702,102,9,A,G1D,6.428571429,7.857142857,6.428571429,7,0,3
1703,103,9,C,G1S,0,0.625,1.25,4,0,3
1704,104,9,D,G1D,27.14285714,1.428571429,2.857142857,25.71428571,0.055555556,1
1705,105,9,D,G1D,3.571428571,1.428571429,0.714285714,2.142857143,0.666666667,3
1706,106,9,A,G1D,12.85714286,2.857142857,1.428571429,10,0.285714286,0
1707,107,9,D,G1D,2.142857143,4.285714286,3.571428571,7,0,3
1708,108,9,C,G1D,17.85714286,5,2.142857143,12.85714286,0.388888889,0
1709,109,9,D,G1D,4.285714286,7.142857143,5.714285714,7,0,3
1710,110,9,D,G2,2.727272727,3.636363636,3.636363636,11,0,0
1711,111,9,C,G3,13.91304348,0.952380952,8.695652174,12.96066253,0.073482428,0
1712,112,9,A,G2,26.36363636,0,5.454545455,26.36363636,0,1
1713,113,9,B,G1S,13.125,3.125,1.875,10,0.3125,0
1714,114,9,D,G2,30.90909091,10,9.090909091,20.90909091,0.47826087,2
1715,115,9,C,G3,0,8.571428571,3.47826087,12,0,0
1716,116,9,D,G2,16.36363636,0,0.909090909,16.36363636,0,2
1717,117,9,B,G1D,1.428571429,0,0.714285714,1.428571429,0,3
1718,118,9,D,G1D,7.857142857,2.142857143,7.857142857,5.714285714,0.375,3
1719,119,9,A,G1S,3.75,6.875,0,4,0,3
1720,120,9,B,G1D,30,3.571428571,5.714285714,26.42857143,0.135135135,1
1721,121,9,B,G2,36.36363636,4.545454545,4.545454545,31.81818182,0.142857143,1
1722,122,9,D,G3,0,2.857142857,2.608695652,12,0,0
1723,123,9,C,G1S,0,6.875,5.625,4,0,3
1724,124,9,D,G1D,17.14285714,0.714285714,0,16.42857143,0.043478261,2
1725,125,9,D,G1S,24.375,5.625,1.25,18.75,0.3,2
1726,126,9,B,G3,30.43478261,8.571428571,9.565217391,21.86335404,0.392045455,2
1727,127,9,A,G3,14.7826087,10.47619048,6.086956522,4.306418219,1,3
1728,128,9,D,G1D,22.14285714,5,4.285714286,17.14285714,0.291666667,2
1729,129,9,A,G2,11.81818182,8.181818182,2.727272727,3.636363636,1,3
1730,130,9,C,G1S,26.875,5.625,5.625,21.25,0.264705882,2
1731,131,9,D,G3,34.7826087,3.80952381,1.739130435,30.97308489,0.122994652,1
1732,132,9,A,G1S,14.375,1.25,6.875,13.125,0.095238095,0
1733,133,9,B,G1D,0,2.857142857,2.857142857,7,0,3
1734,134,9,B,G1D,23.57142857,5,5.714285714,18.57142857,0.269230769,2
1735,135,9,D,G2,39.09090909,0.909090909,0.909090909,38.18181818,0.023809524,1
1736,136,9,B,G1S,19.375,6.875,2.5,12.5,0.55,0
1737,137,9,D,G1D,28.57142857,0.714285714,0.714285714,27.85714286,0.025641026,1
1738,138,9,A,G2,10,0,0,10,0,0
1739,139,9,A,G2,0,1.818181818,0.909090909,11,0,0
1740,140,9,A,G1D,17.14285714,7.857142857,6.428571429,9.285714286,0.846153846,0
1741,141,9,A,G1S,16.25,3.75,6.25,12.5,0.3,0
1742,142,9,C,G1D,16.42857143,5.714285714,1.428571429,10.71428571,0.533333333,0
1743,143,9,D,G2,17.27272727,4.545454545,1.818181818,12.72727273,0.357142857,0
1744,144,9,B,G3,22.60869565,6.666666667,9.565217391,15.94202899,0.418181818,0
1745,145,9,A,G2,38.18181818,3.636363636,2.727272727,34.54545455,0.105263158,1
1746,146,9,C,G2,32.72727273,4.545454545,8.181818182,28.18181818,0.161290323,1
1747,147,9,C,G3,31.30434783,3.80952381,0.869565217,27.49482402,0.138554217,1
1748,148,9,A,G1S,5,4.375,0,0.625,1,3
1749,149,9,B,G2,0.909090909,3.636363636,0,11,0,0
1750,150,9,B,G1D,28.57142857,5.714285714,4.285714286,22.85714286,0.25,2
1751,151,9,D,G1D,6.428571429,7.857142857,4.285714286,7,0,3
1752,152,9,D,G1S,19.375,1.875,4.375,17.5,0.107142857,2
1753,153,9,C,G1S,18.75,6.25,3.125,12.5,0.5,0
1754,154,9,B,G2,26.36363636,1.818181818,5.454545455,24.54545455,0.074074074,2
1755,155,9,A,G2,26.36363636,7.272727273,8.181818182,19.09090909,0.380952381,2
1756,156,9,A,G1D,23.57142857,7.142857143,4.285714286,16.42857143,0.434782609,2
1757,157,9,A,G1S,19.375,1.25,0.625,18.125,0.068965517,2
1758,158,9,B,G2,24.54545455,4.545454545,5.454545455,20,0.227272727,2
1759,159,9,B,G1D,19.28571429,5.714285714,4.285714286,13.57142857,0.421052632,0
1760,160,9,D,G2,32.72727273,8.181818182,8.181818182,24.54545455,0.333333333,2
1761,161,9,A,G1D,4.285714286,4.285714286,5,7,0,3
1762,162,9,B,G2,21.81818182,3.636363636,0.909090909,18.18181818,0.2,2
1763,163,9,D,G3,33.04347826,4.761904762,9.565217391,28.2815735,0.168374817,1
1764,164,9,A,G1D,17.85714286,6.428571429,5.714285714,11.42857143,0.5625,0
1765,165,9,B,G1S,1.25,0.625,6.25,0.625,1,3
1766,166,9,B,G2,32.72727273,7.272727273,0.909090909,25.45454545,0.285714286,1
1767,167,9,D,G1D,0.714285714,1.428571429,0.714285714,7,0,3
1768,168,9,B,G1D,10.71428571,7.142857143,5,3.571428571,1,3
1769,169,9,A,G1D,17.14285714,5,7.857142857,12.14285714,0.411764706,0
1770,170,9,C,G1D,11.42857143,7.142857143,2.857142857,4.285714286,1,3
1771,171,9,D,G3,13.91304348,9.523809524,4.347826087,4.389233954,1,3
1772,172,9,D,G1S,14.375,6.25,4.375,8.125,0.769230769,3
1773,173,9,D,G3,7.826086957,9.523809524,9.565217391,12,0,0
1774,174,9,A,G1D,25,7.857142857,7.142857143,17.14285714,0.458333333,2
1775,175,9,A,G3,22.60869565,1.904761905,0,20.70393375,0.092,2
1776,176,9,A,G2,8.181818182,5.454545455,7.272727273,2.727272727,1,3
1777,177,9,A,G2,31.81818182,3.636363636,1.818181818,28.18181818,0.129032258,1
1778,178,9,C,G3,37.39130435,2.857142857,7.826086957,34.53416149,0.082733813,1
1779,179,9,B,G1D,15,4.285714286,2.142857143,10.71428571,0.4,0
1780,180,9,A,G1D,1.428571429,5,0.714285714,7,0,3
1781,181,9,B,G3,15.65217391,7.619047619,0.869565217,8.033126294,0.948453608,3
1782,182,9,A,G1D,14.28571429,5.714285714,6.428571429,8.571428571,0.666666667,0
1783,183,9,A,G3,13.04347826,10.47619048,0,2.567287785,1,3
1784,184,9,B,G1D,14.28571429,0,2.857142857,14.28571429,0,0
1785,185,9,A,G3,29.56521739,5.714285714,8.695652174,23.85093168,0.239583333,2
1786,186,9,D,G1D,20,6.428571429,1.428571429,13.57142857,0.473684211,0
1787,187,9,C,G1D,11.42857143,5,1.428571429,6.428571429,0.777777778,3
1788,188,9,C,G2,5.454545455,1.818181818,2.727272727,3.636363636,0.5,3
1789,189,9,B,G1S,8.125,3.125,4.375,5,0.625,3
1790,190,9,D,G3,15.65217391,9.523809524,6.086956522,6.128364389,1,3
1791,191,9,C,G2,14.54545455,2.727272727,0,11.81818182,0.230769231,0
1792,192,9,C,G2,5.454545455,4.545454545,6.363636364,0.909090909,1,3
1793,193,9,D,G1D,30.71428571,3.571428571,1.428571429,27.14285714,0.131578947,1
1794,194,9,A,G2,31.81818182,0.909090909,0,30.90909091,0.029411765,1
1795,195,9,B,G2,26.36363636,2.727272727,0.909090909,23.63636364,0.115384615,2
1796,196,9,B,G1D,29.28571429,0.714285714,2.857142857,28.57142857,0.025,1
1797,197,9,D,G1D,30.71428571,0.714285714,0.714285714,30,0.023809524,1
1798,198,9,A,G1S,25,3.75,6.25,21.25,0.176470588,2
1799,199,9,C,G1D,20.71428571,2.857142857,1.428571429,17.85714286,0.16,2
1800,0,10,B,G1S,1.875,3.125,2.5,4,0,3
1801,1,10,D,G1D,27.85714286,1.428571429,5.714285714,26.42857143,0.054054054,1
1802,2,10,B,G1S,8.125,1.25,1.25,6.875,0.181818182,3
1803,3,10,C,G3,22.60869565,3.80952381,6.956521739,18.79917184,0.202643172,2
1804,4,10,A,G1S,22.5,3.75,6.25,18.75,0.2,2
1805,5,10,B,G1S,23.75,1.25,6.25,22.5,0.055555556,2
1806,6,10,D,G1D,10,0.714285714,2.857142857,9.285714286,0.076923077,0
1807,7,10,D,G2,13.63636364,8.181818182,0,5.454545455,1,3
1808,8,10,C,G1D,30,1.428571429,0.714285714,28.57142857,0.05,1
1809,9,10,B,G1D,14.28571429,0,2.142857143,14.28571429,0,0
1810,10,10,A,G1S,7.5,2.5,4.375,5,0.5,3
1811,11,10,C,G1S,6.25,1.25,5,5,0.25,3
1812,12,10,C,G2,27.27272727,1.818181818,2.727272727,25.45454545,0.071428571,1
1813,13,10,D,G1D,25,1.428571429,5,23.57142857,0.060606061,2
1814,14,10,D,G1D,23.57142857,0.714285714,3.571428571,22.85714286,0.03125,2
1815,15,10,B,G1S,6.875,5,1.875,1.875,1,3
1816,16,10,B,G1S,15,0,6.25,15,0,0
1817,17,10,C,G1D,24.28571429,7.857142857,0,16.42857143,0.47826087,2
1818,18,10,D,G1S,18.75,2.5,3.75,16.25,0.153846154,2
1819,19,10,C,G2,35.45454545,5.454545455,6.363636364,30,0.181818182,1
1820,20,10,C,G1S,3.125,6.875,0.625,4,0,3
1821,21,10,B,G1S,25,5.625,4.375,19.375,0.290322581,2
1822,22,10,D,G2,18.18181818,3.636363636,4.545454545,14.54545455,0.25,0
